symbol,name,cache_file,metadata_file,metadata_exists,source,adjust,api_name,download_method,fallback_used,downloaded_at,row_count,status,reason
561580,央企红利ETF华泰柏瑞,data\cache\561580.csv,data\cache_meta\561580.json,False,,unknown,,legacy_cache,False,,713,warning_legacy_cache_without_metadata,legacy cache without metadata
159680,中证1000增强ETF招商,data\cache\159680.csv,data\cache_meta\159680.json,False,,unknown,,legacy_cache,False,,832,warning_legacy_cache_without_metadata,legacy cache without metadata
589520,科创人工智能ETF华宝,data\cache\589520.csv,data\cache_meta\589520.json,False,,unknown,,legacy_cache,False,,281,warning_legacy_cache_without_metadata,legacy cache without metadata
159871,有色ETF银华,data\cache\159871.csv,data\cache_meta\159871.json,False,,unknown,,legacy_cache,False,,1237,warning_legacy_cache_without_metadata,legacy cache without metadata
159339,A500ETF银华,data\cache\159339.csv,data\cache_meta\159339.json,False,,unknown,,legacy_cache,False,,381,warning_legacy_cache_without_metadata,legacy cache without metadata
510510,中证500ETF广发,data\cache\510510.csv,data\cache_meta\510510.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
516090,新能源ETF易方达,data\cache\516090.csv,data\cache_meta\516090.json,False,,unknown,,legacy_cache,False,,1244,warning_legacy_cache_without_metadata,legacy cache without metadata
516080,创新药ETF易方达,data\cache\516080.csv,data\cache_meta\516080.json,False,,unknown,,legacy_cache,False,,1263,warning_legacy_cache_without_metadata,legacy cache without metadata
560450,电力ETF天弘,data\cache\560450.csv,data\cache_meta\560450.json,False,,unknown,,legacy_cache,False,,6,warning_legacy_cache_without_metadata,legacy cache without metadata
516000,大数据ETF华夏,data\cache\516000.csv,data\cache_meta\516000.json,False,,unknown,,legacy_cache,False,,1259,warning_legacy_cache_without_metadata,legacy cache without metadata
159887,银行ETF富国,data\cache\159887.csv,data\cache_meta\159887.json,False,,unknown,,legacy_cache,False,,1205,warning_legacy_cache_without_metadata,legacy cache without metadata
516920,芯片ETF汇添富,data\cache\516920.csv,data\cache_meta\516920.json,False,,unknown,,legacy_cache,False,,1144,warning_legacy_cache_without_metadata,legacy cache without metadata
159158,电力ETF景顺,data\cache\159158.csv,data\cache_meta\159158.json,False,,unknown,,legacy_cache,False,,66,warning_legacy_cache_without_metadata,legacy cache without metadata
159300,沪深300ETF富国,data\cache\159300.csv,data\cache_meta\159300.json,False,,unknown,,legacy_cache,False,,467,warning_legacy_cache_without_metadata,legacy cache without metadata
159552,中证2000增强ETF招商,data\cache\159552.csv,data\cache_meta\159552.json,False,,unknown,,legacy_cache,False,,450,warning_legacy_cache_without_metadata,legacy cache without metadata
159141,科创创业人工智能ETF永赢,data\cache\159141.csv,data\cache_meta\159141.json,False,,unknown,,legacy_cache,False,,97,warning_legacy_cache_without_metadata,legacy cache without metadata
159242,创业板人工智能ETF大成,data\cache\159242.csv,data\cache_meta\159242.json,False,,unknown,,legacy_cache,False,,191,warning_legacy_cache_without_metadata,legacy cache without metadata
159107,创业板软件ETF富国,data\cache\159107.csv,data\cache_meta\159107.json,False,,unknown,,legacy_cache,False,,149,warning_legacy_cache_without_metadata,legacy cache without metadata
159358,中证A500ETF大成,data\cache\159358.csv,data\cache_meta\159358.json,False,,unknown,,legacy_cache,False,,348,warning_legacy_cache_without_metadata,legacy cache without metadata
588480,科创创业人工智能ETF中金,data\cache\588480.csv,data\cache_meta\588480.json,False,,unknown,,legacy_cache,False,,1,warning_legacy_cache_without_metadata,legacy cache without metadata
515370,光伏ETF华夏,data\cache\515370.csv,data\cache_meta\515370.json,False,,unknown,,legacy_cache,False,,114,warning_legacy_cache_without_metadata,legacy cache without metadata
515100,红利低波100ETF景顺,data\cache\515100.csv,data\cache_meta\515100.json,False,,unknown,,legacy_cache,False,,1418,warning_legacy_cache_without_metadata,legacy cache without metadata
516570,化工行业ETF易方达,data\cache\516570.csv,data\cache_meta\516570.json,False,,unknown,,legacy_cache,False,,1185,warning_legacy_cache_without_metadata,legacy cache without metadata
561330,矿业ETF国泰,data\cache\561330.csv,data\cache_meta\561330.json,False,,unknown,,legacy_cache,False,,853,warning_legacy_cache_without_metadata,legacy cache without metadata
159996,家电ETF国泰,data\cache\159996.csv,data\cache_meta\159996.json,False,,unknown,,legacy_cache,False,,1491,warning_legacy_cache_without_metadata,legacy cache without metadata
159671,稀有金属ETF工银,data\cache\159671.csv,data\cache_meta\159671.json,False,,unknown,,legacy_cache,False,,766,warning_legacy_cache_without_metadata,legacy cache without metadata
159875,新能源ETF嘉实,data\cache\159875.csv,data\cache_meta\159875.json,False,,unknown,,legacy_cache,False,,1143,warning_legacy_cache_without_metadata,legacy cache without metadata
159864,光伏ETF国泰,data\cache\159864.csv,data\cache_meta\159864.json,False,,unknown,,legacy_cache,False,,1148,warning_legacy_cache_without_metadata,legacy cache without metadata
159350,深证50ETF富国,data\cache\159350.csv,data\cache_meta\159350.json,False,,unknown,,legacy_cache,False,,582,warning_legacy_cache_without_metadata,legacy cache without metadata
515210,钢铁ETF国泰,data\cache\515210.csv,data\cache_meta\515210.json,False,,unknown,,legacy_cache,False,,1501,warning_legacy_cache_without_metadata,legacy cache without metadata
159663,机床ETF华夏,data\cache\159663.csv,data\cache_meta\159663.json,False,,unknown,,legacy_cache,False,,857,warning_legacy_cache_without_metadata,legacy cache without metadata
159929,医药ETF汇添富,data\cache\159929.csv,data\cache_meta\159929.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
562950,消费电子ETF易方达,data\cache\562950.csv,data\cache_meta\562950.json,False,,unknown,,legacy_cache,False,,1039,warning_legacy_cache_without_metadata,legacy cache without metadata
512560,军工ETF易方达,data\cache\512560.csv,data\cache_meta\512560.json,False,,unknown,,legacy_cache,False,,1779,warning_legacy_cache_without_metadata,legacy cache without metadata
510360,沪深300ETF广发,data\cache\510360.csv,data\cache_meta\510360.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
588940,科创50ETF富国,data\cache\588940.csv,data\cache_meta\588940.json,False,,unknown,,legacy_cache,False,,228,warning_legacy_cache_without_metadata,legacy cache without metadata
562930,软件ETF易方达,data\cache\562930.csv,data\cache_meta\562930.json,False,,unknown,,legacy_cache,False,,709,warning_legacy_cache_without_metadata,legacy cache without metadata
513800,日本东证指数ETF南方,data\cache\513800.csv,data\cache_meta\513800.json,False,,unknown,,legacy_cache,False,,1667,warning_legacy_cache_without_metadata,legacy cache without metadata
560770,机器人ETF招商,data\cache\560770.csv,data\cache_meta\560770.json,False,,unknown,,legacy_cache,False,,164,warning_legacy_cache_without_metadata,legacy cache without metadata
159695,通信ETF嘉实,data\cache\159695.csv,data\cache_meta\159695.json,False,,unknown,,legacy_cache,False,,727,warning_legacy_cache_without_metadata,legacy cache without metadata
561170,绿色电力ETF富国,data\cache\561170.csv,data\cache_meta\561170.json,False,,unknown,,legacy_cache,False,,762,warning_legacy_cache_without_metadata,legacy cache without metadata
589100,科创芯片ETF国泰,data\cache\589100.csv,data\cache_meta\589100.json,False,,unknown,,legacy_cache,False,,265,warning_legacy_cache_without_metadata,legacy cache without metadata
588240,科创200ETF鹏华,data\cache\588240.csv,data\cache_meta\588240.json,False,,unknown,,legacy_cache,False,,293,warning_legacy_cache_without_metadata,legacy cache without metadata
588870,科创50ETF汇添富,data\cache\588870.csv,data\cache_meta\588870.json,False,,unknown,,legacy_cache,False,,308,warning_legacy_cache_without_metadata,legacy cache without metadata
159930,能源ETF汇添富,data\cache\159930.csv,data\cache_meta\159930.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
159890,云计算ETF招商,data\cache\159890.csv,data\cache_meta\159890.json,False,,unknown,,legacy_cache,False,,1235,warning_legacy_cache_without_metadata,legacy cache without metadata
515650,消费50ETF富国,data\cache\515650.csv,data\cache_meta\515650.json,False,,unknown,,legacy_cache,False,,1574,warning_legacy_cache_without_metadata,legacy cache without metadata
159243,创业板人工智能ETF招商,data\cache\159243.csv,data\cache_meta\159243.json,False,,unknown,,legacy_cache,False,,82,warning_legacy_cache_without_metadata,legacy cache without metadata
159212,深100ETF南方,data\cache\159212.csv,data\cache_meta\159212.json,False,,unknown,,legacy_cache,False,,263,warning_legacy_cache_without_metadata,legacy cache without metadata
588400,科创创业ETF嘉实,data\cache\588400.csv,data\cache_meta\588400.json,False,,unknown,,legacy_cache,False,,1174,warning_legacy_cache_without_metadata,legacy cache without metadata
516110,汽车ETF国泰,data\cache\516110.csv,data\cache_meta\516110.json,False,,unknown,,legacy_cache,False,,1214,warning_legacy_cache_without_metadata,legacy cache without metadata
561360,石油ETF国泰,data\cache\561360.csv,data\cache_meta\561360.json,False,,unknown,,legacy_cache,False,,611,warning_legacy_cache_without_metadata,legacy cache without metadata
159373,创业板50ETF嘉实,data\cache\159373.csv,data\cache_meta\159373.json,False,,unknown,,legacy_cache,False,,304,warning_legacy_cache_without_metadata,legacy cache without metadata
561300,沪深300增强ETF国泰,data\cache\561300.csv,data\cache_meta\561300.json,False,,unknown,,legacy_cache,False,,1067,warning_legacy_cache_without_metadata,legacy cache without metadata
159880,有色ETF鹏华,data\cache\159880.csv,data\cache_meta\159880.json,False,,unknown,,legacy_cache,False,,1241,warning_legacy_cache_without_metadata,legacy cache without metadata
512810,军工ETF华宝,data\cache\512810.csv,data\cache_meta\512810.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
562310,沪深300成长ETF银华,data\cache\562310.csv,data\cache_meta\562310.json,False,,unknown,,legacy_cache,False,,884,warning_legacy_cache_without_metadata,legacy cache without metadata
589230,科创人工智能ETF南方,data\cache\589230.csv,data\cache_meta\589230.json,False,,unknown,,legacy_cache,False,,62,warning_legacy_cache_without_metadata,legacy cache without metadata
516370,电力ETF汇添富,data\cache\516370.csv,data\cache_meta\516370.json,False,,unknown,,legacy_cache,False,,24,warning_legacy_cache_without_metadata,legacy cache without metadata
159307,红利低波100ETF博时,data\cache\159307.csv,data\cache_meta\159307.json,False,,unknown,,legacy_cache,False,,493,warning_legacy_cache_without_metadata,legacy cache without metadata
512720,计算机ETF国泰,data\cache\512720.csv,data\cache_meta\512720.json,False,,unknown,,legacy_cache,False,,1629,warning_legacy_cache_without_metadata,legacy cache without metadata
561100,消费电子ETF富国,data\cache\561100.csv,data\cache_meta\561100.json,False,,unknown,,legacy_cache,False,,1031,warning_legacy_cache_without_metadata,legacy cache without metadata
589960,科创新能源ETF易方达,data\cache\589960.csv,data\cache_meta\589960.json,False,,unknown,,legacy_cache,False,,149,warning_legacy_cache_without_metadata,legacy cache without metadata
516860,金融科技ETF博时,data\cache\516860.csv,data\cache_meta\516860.json,False,,unknown,,legacy_cache,False,,1111,warning_legacy_cache_without_metadata,legacy cache without metadata
589660,科创综指ETF南方,data\cache\589660.csv,data\cache_meta\589660.json,False,,unknown,,legacy_cache,False,,287,warning_legacy_cache_without_metadata,legacy cache without metadata
562570,信创ETF华夏,data\cache\562570.csv,data\cache_meta\562570.json,False,,unknown,,legacy_cache,False,,490,warning_legacy_cache_without_metadata,legacy cache without metadata
159665,半导体龙头ETF工银,data\cache\159665.csv,data\cache_meta\159665.json,False,,unknown,,legacy_cache,False,,806,warning_legacy_cache_without_metadata,legacy cache without metadata
515010,证券ETF华夏,data\cache\515010.csv,data\cache_meta\515010.json,False,,unknown,,legacy_cache,False,,1576,warning_legacy_cache_without_metadata,legacy cache without metadata
510630,消费ETF华夏,data\cache\510630.csv,data\cache_meta\510630.json,False,,unknown,,legacy_cache,False,,1780,warning_legacy_cache_without_metadata,legacy cache without metadata
588920,科创芯片ETF鹏华,data\cache\588920.csv,data\cache_meta\588920.json,False,,unknown,,legacy_cache,False,,189,warning_legacy_cache_without_metadata,legacy cache without metadata
159146,电力ETF华宝,data\cache\159146.csv,data\cache_meta\159146.json,False,,unknown,,legacy_cache,False,,71,warning_legacy_cache_without_metadata,legacy cache without metadata
520870,巴西ETF易方达,data\cache\520870.csv,data\cache_meta\520870.json,False,,unknown,,legacy_cache,False,,117,warning_legacy_cache_without_metadata,legacy cache without metadata
512140,电力ETF华安,data\cache\512140.csv,data\cache_meta\512140.json,False,,unknown,,legacy_cache,False,,2,warning_legacy_cache_without_metadata,legacy cache without metadata
516840,N汽车ETF南方,data\cache\516840.csv,data\cache_meta\516840.json,True,akshare.fund_etf_hist_sina,unknown,fund_etf_hist_sina,akshare_sina,False,2026-05-14T15:01:16+08:00,1,warning_unknown_adjustment,metadata exists but adjustment is unknown
588700,科创医药ETF嘉实,data\cache\588700.csv,data\cache_meta\588700.json,False,,unknown,,legacy_cache,False,,564,warning_legacy_cache_without_metadata,legacy cache without metadata
588150,科创50ETF南方,data\cache\588150.csv,data\cache_meta\588150.json,False,,unknown,,legacy_cache,False,,1061,warning_legacy_cache_without_metadata,legacy cache without metadata
159587,粮食ETF广发,data\cache\159587.csv,data\cache_meta\159587.json,False,,unknown,,legacy_cache,False,,411,warning_legacy_cache_without_metadata,legacy cache without metadata
159507,通信ETF广发,data\cache\159507.csv,data\cache_meta\159507.json,False,,unknown,,legacy_cache,False,,695,warning_legacy_cache_without_metadata,legacy cache without metadata
159193,新能源电池ETF银华,data\cache\159193.csv,data\cache_meta\159193.json,False,,unknown,,legacy_cache,False,,5,warning_legacy_cache_without_metadata,legacy cache without metadata
589630,科创综指ETF国泰,data\cache\589630.csv,data\cache_meta\589630.json,False,,unknown,,legacy_cache,False,,282,warning_legacy_cache_without_metadata,legacy cache without metadata
159362,A500ETF工银,data\cache\159362.csv,data\cache_meta\159362.json,False,,unknown,,legacy_cache,False,,347,warning_legacy_cache_without_metadata,legacy cache without metadata
159546,集成电路ETF国泰,data\cache\159546.csv,data\cache_meta\159546.json,False,,unknown,,legacy_cache,False,,618,warning_legacy_cache_without_metadata,legacy cache without metadata
515260,电子ETF华宝,data\cache\515260.csv,data\cache_meta\515260.json,False,,unknown,,legacy_cache,False,,1398,warning_legacy_cache_without_metadata,legacy cache without metadata
563080,中证A50ETF易方达,data\cache\563080.csv,data\cache_meta\563080.json,False,,unknown,,legacy_cache,False,,519,warning_legacy_cache_without_metadata,legacy cache without metadata
159139,科创创业人工智能ETF华泰柏瑞,data\cache\159139.csv,data\cache_meta\159139.json,False,,unknown,,legacy_cache,False,,91,warning_legacy_cache_without_metadata,legacy cache without metadata
516880,光伏ETF银华,data\cache\516880.csv,data\cache_meta\516880.json,False,,unknown,,legacy_cache,False,,1284,warning_legacy_cache_without_metadata,legacy cache without metadata
159971,创业板ETF富国,data\cache\159971.csv,data\cache_meta\159971.json,False,,unknown,,legacy_cache,False,,1660,warning_legacy_cache_without_metadata,legacy cache without metadata
561350,中证500ETF国泰,data\cache\561350.csv,data\cache_meta\561350.json,False,,unknown,,legacy_cache,False,,1132,warning_legacy_cache_without_metadata,legacy cache without metadata
159526,机器人ETF嘉实,data\cache\159526.csv,data\cache_meta\159526.json,False,,unknown,,legacy_cache,False,,494,warning_legacy_cache_without_metadata,legacy cache without metadata
562360,机器人ETF银华,data\cache\562360.csv,data\cache_meta\562360.json,False,,unknown,,legacy_cache,False,,1107,warning_legacy_cache_without_metadata,legacy cache without metadata
588110,科创成长ETF广发,data\cache\588110.csv,data\cache_meta\588110.json,False,,unknown,,legacy_cache,False,,648,warning_legacy_cache_without_metadata,legacy cache without metadata
562510,旅游ETF华夏,data\cache\562510.csv,data\cache_meta\562510.json,False,,unknown,,legacy_cache,False,,1053,warning_legacy_cache_without_metadata,legacy cache without metadata
159590,软件ETF汇添富,data\cache\159590.csv,data\cache_meta\159590.json,False,,unknown,,legacy_cache,False,,365,warning_legacy_cache_without_metadata,legacy cache without metadata
159839,生物医药ETF汇添富,data\cache\159839.csv,data\cache_meta\159839.json,False,,unknown,,legacy_cache,False,,1264,warning_legacy_cache_without_metadata,legacy cache without metadata
159133,化工ETF天弘,data\cache\159133.csv,data\cache_meta\159133.json,False,,unknown,,legacy_cache,False,,109,warning_legacy_cache_without_metadata,legacy cache without metadata
159356,A500ETF万家,data\cache\159356.csv,data\cache_meta\159356.json,False,,unknown,,legacy_cache,False,,343,warning_legacy_cache_without_metadata,legacy cache without metadata
560320,N食品ETF富国,data\cache\560320.csv,data\cache_meta\560320.json,True,akshare.fund_etf_hist_sina,unknown,fund_etf_hist_sina,akshare_sina,False,2026-05-14T15:01:17+08:00,1,warning_unknown_adjustment,metadata exists but adjustment is unknown
515060,房地产ETF华夏,data\cache\515060.csv,data\cache_meta\515060.json,False,,unknown,,legacy_cache,False,,1536,warning_legacy_cache_without_metadata,legacy cache without metadata
562970,光伏ETF易方达,data\cache\562970.csv,data\cache_meta\562970.json,False,,unknown,,legacy_cache,False,,364,warning_legacy_cache_without_metadata,legacy cache without metadata
159635,基建ETF华夏,data\cache\159635.csv,data\cache_meta\159635.json,False,,unknown,,legacy_cache,False,,927,warning_legacy_cache_without_metadata,legacy cache without metadata
159359,A500ETF华安,data\cache\159359.csv,data\cache_meta\159359.json,False,,unknown,,legacy_cache,False,,347,warning_legacy_cache_without_metadata,legacy cache without metadata
561990,沪深300增强ETF招商,data\cache\561990.csv,data\cache_meta\561990.json,False,,unknown,,legacy_cache,False,,1067,warning_legacy_cache_without_metadata,legacy cache without metadata
159205,创业板ETF东财,data\cache\159205.csv,data\cache_meta\159205.json,False,,unknown,,legacy_cache,False,,221,warning_legacy_cache_without_metadata,legacy cache without metadata
588100,科创信息ETF嘉实,data\cache\588100.csv,data\cache_meta\588100.json,False,,unknown,,legacy_cache,False,,958,warning_legacy_cache_without_metadata,legacy cache without metadata
516970,基建ETF广发,data\cache\516970.csv,data\cache_meta\516970.json,False,,unknown,,legacy_cache,False,,1174,warning_legacy_cache_without_metadata,legacy cache without metadata
561550,中证500增强ETF华泰柏瑞,data\cache\561550.csv,data\cache_meta\561550.json,False,,unknown,,legacy_cache,False,,1067,warning_legacy_cache_without_metadata,legacy cache without metadata
159782,双创50ETF银华,data\cache\159782.csv,data\cache_meta\159782.json,False,,unknown,,legacy_cache,False,,1172,warning_legacy_cache_without_metadata,legacy cache without metadata
159908,创业板ETF博时,data\cache\159908.csv,data\cache_meta\159908.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
588360,科创创业ETF国泰,data\cache\588360.csv,data\cache_meta\588360.json,False,,unknown,,legacy_cache,False,,1173,warning_legacy_cache_without_metadata,legacy cache without metadata
159806,新能源车ETF国泰,data\cache\159806.csv,data\cache_meta\159806.json,False,,unknown,,legacy_cache,False,,1487,warning_legacy_cache_without_metadata,legacy cache without metadata
159360,A500ETF天弘,data\cache\159360.csv,data\cache_meta\159360.json,False,,unknown,,legacy_cache,False,,349,warning_legacy_cache_without_metadata,legacy cache without metadata
159572,创业板200ETF易方达,data\cache\159572.csv,data\cache_meta\159572.json,False,,unknown,,legacy_cache,False,,572,warning_legacy_cache_without_metadata,legacy cache without metadata
588770,科创信息ETF摩根,data\cache\588770.csv,data\cache_meta\588770.json,False,,unknown,,legacy_cache,False,,274,warning_legacy_cache_without_metadata,legacy cache without metadata
589120,科创创新药ETF汇添富,data\cache\589120.csv,data\cache_meta\589120.json,False,,unknown,,legacy_cache,False,,150,warning_legacy_cache_without_metadata,legacy cache without metadata
159828,医疗ETF国泰,data\cache\159828.csv,data\cache_meta\159828.json,False,,unknown,,legacy_cache,False,,1288,warning_legacy_cache_without_metadata,legacy cache without metadata
516820,医疗创新ETF平安,data\cache\516820.csv,data\cache_meta\516820.json,False,,unknown,,legacy_cache,False,,1176,warning_legacy_cache_without_metadata,legacy cache without metadata
159867,养殖ETF鹏华,data\cache\159867.csv,data\cache_meta\159867.json,False,,unknown,,legacy_cache,False,,1255,warning_legacy_cache_without_metadata,legacy cache without metadata
515290,银行ETF天弘,data\cache\515290.csv,data\cache_meta\515290.json,False,,unknown,,legacy_cache,False,,1298,warning_legacy_cache_without_metadata,legacy cache without metadata
512620,农业ETF天弘,data\cache\512620.csv,data\cache_meta\512620.json,False,,unknown,,legacy_cache,False,,111,warning_legacy_cache_without_metadata,legacy cache without metadata
159805,传媒ETF鹏华,data\cache\159805.csv,data\cache_meta\159805.json,False,,unknown,,legacy_cache,False,,1468,warning_legacy_cache_without_metadata,legacy cache without metadata
159588,石油ETF景顺,data\cache\159588.csv,data\cache_meta\159588.json,False,,unknown,,legacy_cache,False,,470,warning_legacy_cache_without_metadata,legacy cache without metadata
512900,证券ETF南方,data\cache\512900.csv,data\cache_meta\512900.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
589900,科创综指ETF博时,data\cache\589900.csv,data\cache_meta\589900.json,False,,unknown,,legacy_cache,False,,287,warning_legacy_cache_without_metadata,legacy cache without metadata
159378,通用航空ETF永赢,data\cache\159378.csv,data\cache_meta\159378.json,False,,unknown,,legacy_cache,False,,319,warning_legacy_cache_without_metadata,legacy cache without metadata
589160,科创芯片ETF广发,data\cache\589160.csv,data\cache_meta\589160.json,False,,unknown,,legacy_cache,False,,63,warning_legacy_cache_without_metadata,legacy cache without metadata
159899,软件ETF招商,data\cache\159899.csv,data\cache_meta\159899.json,False,,unknown,,legacy_cache,False,,1179,warning_legacy_cache_without_metadata,legacy cache without metadata
588950,科创50ETF景顺,data\cache\588950.csv,data\cache_meta\588950.json,False,,unknown,,legacy_cache,False,,309,warning_legacy_cache_without_metadata,legacy cache without metadata
515630,证券保险ETF鹏华,data\cache\515630.csv,data\cache_meta\515630.json,False,,unknown,,legacy_cache,False,,1477,warning_legacy_cache_without_metadata,legacy cache without metadata
159393,沪深300ETF万家,data\cache\159393.csv,data\cache_meta\159393.json,False,,unknown,,legacy_cache,False,,284,warning_legacy_cache_without_metadata,legacy cache without metadata
515710,食品饮料ETF华宝,data\cache\515710.csv,data\cache_meta\515710.json,False,,unknown,,legacy_cache,False,,1291,warning_legacy_cache_without_metadata,legacy cache without metadata
560980,光伏龙头ETF广发,data\cache\560980.csv,data\cache_meta\560980.json,False,,unknown,,legacy_cache,False,,833,warning_legacy_cache_without_metadata,legacy cache without metadata
516290,光伏ETF汇添富,data\cache\516290.csv,data\cache_meta\516290.json,False,,unknown,,legacy_cache,False,,1139,warning_legacy_cache_without_metadata,legacy cache without metadata
588180,科创50ETF国联安,data\cache\588180.csv,data\cache_meta\588180.json,False,,unknown,,legacy_cache,False,,1176,warning_legacy_cache_without_metadata,legacy cache without metadata
560080,中药ETF汇添富,data\cache\560080.csv,data\cache_meta\560080.json,False,,unknown,,legacy_cache,False,,864,warning_legacy_cache_without_metadata,legacy cache without metadata
515900,央企创新ETF博时,data\cache\515900.csv,data\cache_meta\515900.json,False,,unknown,,legacy_cache,False,,1547,warning_legacy_cache_without_metadata,legacy cache without metadata
159673,沪深300ETF鹏华,data\cache\159673.csv,data\cache_meta\159673.json,False,,unknown,,legacy_cache,False,,681,warning_legacy_cache_without_metadata,legacy cache without metadata
562880,电池ETF嘉实,data\cache\562880.csv,data\cache_meta\562880.json,False,,unknown,,legacy_cache,False,,1163,warning_legacy_cache_without_metadata,legacy cache without metadata
159386,A500ETF永赢,data\cache\159386.csv,data\cache_meta\159386.json,False,,unknown,,legacy_cache,False,,303,warning_legacy_cache_without_metadata,legacy cache without metadata
159738,云计算ETF华泰柏瑞,data\cache\159738.csv,data\cache_meta\159738.json,False,,unknown,,legacy_cache,False,,1033,warning_legacy_cache_without_metadata,legacy cache without metadata
563050,央企科技ETF易方达,data\cache\563050.csv,data\cache_meta\563050.json,False,,unknown,,legacy_cache,False,,688,warning_legacy_cache_without_metadata,legacy cache without metadata
512510,中证500ETF华泰柏瑞,data\cache\512510.csv,data\cache_meta\512510.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
159748,创新药ETF富国,data\cache\159748.csv,data\cache_meta\159748.json,False,,unknown,,legacy_cache,False,,1072,warning_legacy_cache_without_metadata,legacy cache without metadata
589080,科创综指ETF汇添富,data\cache\589080.csv,data\cache_meta\589080.json,False,,unknown,,legacy_cache,False,,287,warning_legacy_cache_without_metadata,legacy cache without metadata
561800,稀有金属ETF华富,data\cache\561800.csv,data\cache_meta\561800.json,False,,unknown,,legacy_cache,False,,1138,warning_legacy_cache_without_metadata,legacy cache without metadata
512220,TMTETF景顺,data\cache\512220.csv,data\cache_meta\512220.json,False,,unknown,,legacy_cache,False,,1774,warning_legacy_cache_without_metadata,legacy cache without metadata
159834,金ETF南方,data\cache\159834.csv,data\cache_meta\159834.json,False,,unknown,,legacy_cache,False,,1005,warning_legacy_cache_without_metadata,legacy cache without metadata
510980,上证指数ETF汇添富,data\cache\510980.csv,data\cache_meta\510980.json,False,,unknown,,legacy_cache,False,,588,warning_legacy_cache_without_metadata,legacy cache without metadata
159357,A500ETF博时,data\cache\159357.csv,data\cache_meta\159357.json,False,,unknown,,legacy_cache,False,,349,warning_legacy_cache_without_metadata,legacy cache without metadata
563000,中国A50ETF易方达,data\cache\563000.csv,data\cache_meta\563000.json,False,,unknown,,legacy_cache,False,,1091,warning_legacy_cache_without_metadata,legacy cache without metadata
589880,科创综指ETF建信,data\cache\589880.csv,data\cache_meta\589880.json,False,,unknown,,legacy_cache,False,,290,warning_legacy_cache_without_metadata,legacy cache without metadata
563860,中证A500ETF海富通,data\cache\563860.csv,data\cache_meta\563860.json,False,,unknown,,legacy_cache,False,,302,warning_legacy_cache_without_metadata,legacy cache without metadata
159698,粮食ETF鹏华,data\cache\159698.csv,data\cache_meta\159698.json,False,,unknown,,legacy_cache,False,,657,warning_legacy_cache_without_metadata,legacy cache without metadata
159938,医药ETF广发,data\cache\159938.csv,data\cache_meta\159938.json,False,,unknown,,legacy_cache,False,,1781,warning_legacy_cache_without_metadata,legacy cache without metadata
159100,巴西ETF华夏,data\cache\159100.csv,data\cache_meta\159100.json,False,,unknown,,legacy_cache,False,,117,warning_legacy_cache_without_metadata,legacy cache without metadata
159837,生物科技ETF易方达,data\cache\159837.csv,data\cache_meta\159837.json,False,,unknown,,legacy_cache,False,,1277,warning_legacy_cache_without_metadata,legacy cache without metadata
159690,有色矿业ETF招商,data\cache\159690.csv,data\cache_meta\159690.json,False,,unknown,,legacy_cache,False,,687,warning_legacy_cache_without_metadata,legacy cache without metadata
159830,金ETF天弘,data\cache\159830.csv,data\cache_meta\159830.json,False,,unknown,,legacy_cache,False,,1164,warning_legacy_cache_without_metadata,legacy cache without metadata
560170,央企科技ETF南方,data\cache\560170.csv,data\cache_meta\560170.json,False,,unknown,,legacy_cache,False,,688,warning_legacy_cache_without_metadata,legacy cache without metadata
159739,云计算ETF鹏华,data\cache\159739.csv,data\cache_meta\159739.json,False,,unknown,,legacy_cache,False,,1084,warning_legacy_cache_without_metadata,legacy cache without metadata
589260,科创芯片设计ETF国泰,data\cache\589260.csv,data\cache_meta\589260.json,False,,unknown,,legacy_cache,False,,25,warning_legacy_cache_without_metadata,legacy cache without metadata
159129,化工ETF嘉实,data\cache\159129.csv,data\cache_meta\159129.json,False,,unknown,,legacy_cache,False,,116,warning_legacy_cache_without_metadata,legacy cache without metadata
159560,芯片ETF景顺,data\cache\159560.csv,data\cache_meta\159560.json,False,,unknown,,legacy_cache,False,,597,warning_legacy_cache_without_metadata,legacy cache without metadata
159022,科创创业人工智能ETF富国,data\cache\159022.csv,data\cache_meta\159022.json,False,,unknown,,legacy_cache,False,,10,warning_legacy_cache_without_metadata,legacy cache without metadata
589860,科创综指ETF天弘,data\cache\589860.csv,data\cache_meta\589860.json,False,,unknown,,legacy_cache,False,,287,warning_legacy_cache_without_metadata,legacy cache without metadata
515250,智能汽车ETF富国,data\cache\515250.csv,data\cache_meta\515250.json,False,,unknown,,legacy_cache,False,,1290,warning_legacy_cache_without_metadata,legacy cache without metadata
