symbol,name,exchange,spot_amount,spot_date,spot_updated_at,asset_class,category,tracking_index,listing_date,latest_date,avg_amount_20,data_rows,is_active,filter_reason,universe_source,fetched_at
516050,科技龙头ETF工银,SH,10180401.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,行业主题,科技龙头工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516060,创新药ETF工银,SH,8119055.0,2026-05-13,2026-05-13 16:11:40+08:00,A股股票,行业主题,创新药工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516070,低碳ETF易方达,SH,6344225.0,2026-05-13,2026-05-13 16:11:46+08:00,A股股票,行业主题,低碳,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516080,创新药ETF易方达,SH,70555150.0,2026-05-13,2026-05-13 16:11:52+08:00,A股股票,行业主题,创新药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516090,新能源ETF易方达,SH,70670555.0,2026-05-13,2026-05-13 16:11:58+08:00,A股股票,行业主题,新能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516100,金融科技ETF华夏,SH,27476610.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,金融科技,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516110,汽车ETF国泰,SH,56579907.0,2026-05-13,2026-05-13 16:11:39+08:00,A股股票,行业主题,汽车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516120,化工ETF富国,SH,176422659.0,2026-05-13,2026-05-13 16:11:38+08:00,A股股票,行业主题,化工,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516130,消费龙头ETF华宝,SH,8416114.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,行业主题,消费龙头,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516150,稀土ETF嘉实,SH,492935021.0,2026-05-13,2026-05-13 16:11:43+08:00,A股股票,行业主题,稀土,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516160,新能源ETF南方,SH,347992817.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,新能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516180,光伏ETF平安,SH,17260991.0,2026-05-13,2026-05-13 16:11:40+08:00,A股股票,行业主题,光伏平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516190,传媒ETF华夏,SH,14339311.0,2026-05-13,2026-05-13 16:11:57+08:00,A股股票,行业主题,传媒,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516200,证券ETF华安,SH,4152312.0,2026-05-13,2026-05-13 16:11:54+08:00,A股股票,行业主题,证券华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516210,银行ETF华安,SH,7398403.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,行业主题,银行华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516220,化工ETF国泰,SH,19673054.0,2026-05-13,2026-05-13 16:11:57+08:00,A股股票,行业主题,化工,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516230,光伏ETF招商,SH,11907722.0,2026-05-13,2026-05-13 16:11:54+08:00,A股股票,行业主题,光伏招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516250,工程机械ETF富国,SH,21574231.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,行业主题,工程机械,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516260,物联网ETF华夏,SH,1985129.0,2026-05-13,2026-05-13 16:11:56+08:00,A股股票,行业主题,物联网,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516270,新能源ETF华安,SH,12882955.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,行业主题,新能源华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516290,光伏ETF汇添富,SH,37342553.0,2026-05-13,2026-05-13 16:11:37+08:00,A股股票,行业主题,光伏,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516300,中证1000ETF华泰柏瑞,SH,8484198.0,2026-05-13,2026-05-13 16:11:33+08:00,A股股票,宽基,中证1000,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516310,银行ETF易方达,SH,96986870.0,2026-05-13,2026-05-13 16:11:33+08:00,A股股票,行业主题,银行,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516320,高端装备ETF华夏,SH,8943449.0,2026-05-13,2026-05-13 16:11:34+08:00,A股股票,行业主题,高端装备,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516330,物联网ETF华泰柏瑞,SH,1108919.0,2026-05-13,2026-05-13 16:11:52+08:00,A股股票,行业主题,物联网,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516350,芯片ETF易方达,SH,177858992.0,2026-05-13,2026-05-13 16:11:56+08:00,A股股票,行业主题,芯片,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516360,新材料ETF华宝,SH,5841514.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,新材料,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516370,电力ETF汇添富,SH,54124018.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,行业主题,电力,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516380,智能电动车ETF华宝,SH,2238117.0,2026-05-13,2026-05-13 16:11:52+08:00,A股股票,行业主题,智能电动车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516390,新能源车ETF汇添富,SH,9592850.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,新能源车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516500,生物科技ETF华夏,SH,9894207.0,2026-05-13,2026-05-13 16:11:41+08:00,A股股票,行业主题,生物科技,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516510,云计算ETF易方达,SH,261284058.0,2026-05-13,2026-05-13 16:12:00+08:00,A股股票,行业主题,云计算,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516520,智能驾驶ETF华泰柏瑞,SH,95648080.0,2026-05-13,2026-05-13 16:11:57+08:00,A股股票,行业主题,智能驾驶,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516530,物流ETF银华,SH,1480761.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,行业主题,物流,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516550,农业ETF嘉实,SH,8360862.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,行业主题,农业,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516560,养老ETF华宝,SH,3600533.0,2026-05-13,2026-05-13 16:11:54+08:00,A股股票,行业主题,养老,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516570,化工行业ETF易方达,SH,65686079.0,2026-05-13,2026-05-13 16:11:37+08:00,A股股票,行业主题,化工行业,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516580,新能源ETF博时,SH,6912710.0,2026-05-13,2026-05-13 16:11:58+08:00,A股股票,行业主题,新能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516590,智能汽车ETF易方达,SH,7986775.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,行业主题,智能汽车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516600,消费服务ETF工银,SH,1905898.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,行业主题,消费服务工银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516610,医疗设备ETF大成,SH,4746809.0,2026-05-13,2026-05-13 16:11:50+08:00,A股股票,行业主题,医疗设备大成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516620,影视ETF国泰,SH,17347222.0,2026-05-13,2026-05-13 16:11:48+08:00,A股股票,行业主题,影视,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516630,云计算ETF华夏,SH,98103427.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,行业主题,云计算,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516640,芯片ETF富国,SH,189325098.0,2026-05-13,2026-05-13 16:11:36+08:00,A股股票,行业主题,芯片,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516650,有色金属ETF华夏,SH,310415562.0,2026-05-13,2026-05-13 16:11:34+08:00,A股股票,行业主题,有色金属,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516660,新能源车ETF华安,SH,2406081.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,行业主题,新能源车华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516670,畜牧养殖ETF招商,SH,81455227.0,2026-05-13,2026-05-13 16:12:02+08:00,A股股票,行业主题,畜牧养殖招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516700,大数据ETF华宝,SH,20187834.0,2026-05-13,2026-05-13 16:11:42+08:00,A股股票,行业主题,大数据,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516710,新材料ETF华夏,SH,2695109.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,行业主题,新材料,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516720,ESGETF浦银,SH,22419.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,风格,ESG浦银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516730,证券ETF浦银,SH,4962287.0,2026-05-13,2026-05-13 16:11:39+08:00,A股股票,行业主题,证券浦银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516750,建材ETF富国,SH,13845743.0,2026-05-13,2026-05-13 16:11:48+08:00,A股股票,行业主题,建材,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516760,养殖ETF平安,SH,7023750.0,2026-05-13,2026-05-13 16:11:52+08:00,A股股票,行业主题,养殖平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516770,游戏ETF华泰柏瑞,SH,21079163.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,行业主题,游戏,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516780,稀土ETF华泰柏瑞,SH,180720238.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,行业主题,稀土,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516790,医疗ETF华泰柏瑞,SH,5881536.0,2026-05-13,2026-05-13 16:11:43+08:00,A股股票,行业主题,医疗,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516800,智能制造ETF华宝,SH,18777768.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,行业主题,智能制造,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516810,农业ETF华夏,SH,92608182.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,农业,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516820,医疗创新ETF平安,SH,40032914.0,2026-05-13,2026-05-13 16:12:01+08:00,A股股票,行业主题,医疗创新平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516830,沪深300ESGETF富国,SH,6095435.0,2026-05-13,2026-05-13 16:11:37+08:00,A股股票,宽基,沪深300ESG,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516840,N汽车ETF南方,SH,49830074.0,2026-05-13,2026-05-13 16:11:50+08:00,A股股票,行业主题,N汽车,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516850,新能源ETF华夏,SH,21082923.0,2026-05-13,2026-05-13 16:11:40+08:00,A股股票,行业主题,新能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516860,金融科技ETF博时,SH,52888607.0,2026-05-13,2026-05-13 16:11:46+08:00,A股股票,行业主题,金融科技,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516880,光伏ETF银华,SH,46348051.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,行业主题,光伏,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516890,新材料ETF平安,SH,1540171.0,2026-05-13,2026-05-13 16:11:53+08:00,A股股票,行业主题,新材料平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516900,食品饮料ETF华安,SH,6053223.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,行业主题,食品饮料华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516910,物流ETF富国,SH,27121588.0,2026-05-13,2026-05-13 16:11:48+08:00,A股股票,行业主题,物流,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516920,芯片ETF汇添富,SH,69458535.0,2026-05-13,2026-05-13 16:11:45+08:00,A股股票,行业主题,芯片,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516930,生物科技ETF民生加银,SH,672377.0,2026-05-13,2026-05-13 16:11:38+08:00,A股股票,行业主题,生物科技民生加银,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516950,基建ETF银华,SH,10310497.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,行业主题,基建,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516960,机械ETF国泰,SH,2258929.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,机械,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516970,基建ETF广发,SH,41463625.0,2026-05-13,2026-05-13 16:11:33+08:00,A股股票,行业主题,基建,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
516980,证券先锋ETF华富,SH,1821850.0,2026-05-13,2026-05-13 16:11:39+08:00,A股股票,行业主题,证券先锋华富,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517000,沪港深500ETF银华,SH,2900580.0,2026-05-13,2026-05-13 16:11:44+08:00,A股股票,行业主题,沪港深500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517010,沪港深500ETF易方达,SH,1100599.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,行业主题,沪港深500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517030,沪港深300ETF易方达,SH,375016.0,2026-05-13,2026-05-13 16:11:49+08:00,A股股票,行业主题,沪港深300,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517050,互联网ETF华泰柏瑞,SH,3646870.0,2026-05-13,2026-05-13 16:11:40+08:00,A股股票,行业主题,互联网,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517080,沪港深500ETF汇添富,SH,1551927.0,2026-05-13,2026-05-13 16:11:55+08:00,A股股票,行业主题,沪港深500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517090,央企共赢ETF国泰,SH,14475713.0,2026-05-13,2026-05-13 16:11:57+08:00,A股股票,风格,央企共赢,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517100,沪港深500ETF富国,SH,2152740.0,2026-05-13,2026-05-13 16:11:51+08:00,A股股票,行业主题,沪港深500,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517110,创新药ETF国泰,SH,15678544.0,2026-05-13,2026-05-13 16:11:54+08:00,A股股票,行业主题,创新药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517120,创新药ETF华泰柏瑞,SH,11005198.0,2026-05-13,2026-05-13 16:11:56+08:00,A股股票,行业主题,创新药,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
517160,长江保护ETF南方,SH,1527739.0,2026-05-13,2026-05-13 16:11:35+08:00,A股股票,行业主题,长江保护,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
