symbol,name,source,adjust,download_method,fallback_used,cache_file,start_date,end_date,row_count,abnormal_return_count,max_abs_return,max_return_date,possible_adjustment_issue,audit_status,audit_reason
512460,电池ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\512460.csv,2026-03-20,2026-05-12,34,0,0.05253283302063805,2026-04-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159230,通用航空ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159230.csv,2025-05-30,2026-05-12,229,0,0.0861948142957254,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
517900,银行AH优选ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\517900.csv,2022-03-25,2026-05-12,998,0,0.0704721634954194,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563320,通用航空ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563320.csv,2025-09-03,2026-05-12,162,0,0.10037453183520606,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159337,中证500ETF东财,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159337.csv,2024-09-20,2026-05-12,393,0,0.10008481764206945,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159376,A500ETF浦银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159376.csv,2025-01-13,2026-05-12,318,0,0.08252427184466027,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159581,红利ETF万家,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159581.csv,2024-03-15,2026-05-12,520,0,0.09000900090009012,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159162,工业有色ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159162.csv,2026-01-29,2026-05-12,64,0,0.09575518262586369,2026-02-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
518860,上海金ETF建信,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\518860.csv,2020-09-07,2026-05-12,1366,0,0.1000180864532465,2026-02-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159944,材料ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159944.csv,2019-01-02,2026-05-12,1777,0,0.10039113428943947,2020-02-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563520,沪深300ETF永赢,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563520.csv,2024-11-18,2026-05-12,357,0,0.07580477673935615,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560660,云计算50ETF新华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560660.csv,2021-08-25,2026-05-12,1137,1,0.5034217279726262,2026-04-27,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516250,工程机械ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516250.csv,2025-12-22,2026-05-12,90,0,0.06303724928366772,2026-02-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561700,电力ETF博时,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561700.csv,2022-07-15,2026-05-12,924,0,0.06577693040991428,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562850,央企能源ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562850.csv,2023-08-09,2026-05-12,664,0,0.09519492293744336,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159592,A50ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159592.csv,2024-03-18,2026-05-12,519,0,0.09908256880733934,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515310,沪深300ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515310.csv,2019-12-25,2026-05-12,1542,0,0.0998168498168499,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589820,科创200ETF建信,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589820.csv,2025-09-15,2026-05-12,154,0,0.059688581314878864,2026-03-23,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159847,医疗ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159847.csv,2021-07-19,2026-05-12,1164,0,0.10098522167487678,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588450,科创50增强ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588450.csv,2024-05-22,2026-05-12,477,2,0.20041109969167525,2024-09-30,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159903,深成ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159903.csv,2019-01-02,2026-05-12,1781,0,0.10015898251192357,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159172,养殖ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159172.csv,2026-03-20,2026-05-12,34,0,0.06022845275181721,2026-03-23,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516850,新能源ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516850.csv,2021-03-19,2026-05-12,1245,0,0.10058309037900881,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516770,游戏ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516770.csv,2021-03-05,2026-05-12,1255,0,0.10034602076124555,2023-12-22,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560850,信创ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560850.csv,2024-04-15,2026-05-12,501,0,0.10031347962382453,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159656,沪深300成长ETF万家,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159656.csv,2023-01-16,2026-05-12,800,0,0.10038119440914861,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159007,养殖ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159007.csv,2026-04-17,2026-05-12,15,0,0.025052192066805867,2026-04-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
512910,A100ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\512910.csv,2019-07-01,2026-05-12,1663,0,0.10016977928692694,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515330,沪深300ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515330.csv,2019-12-26,2026-05-12,1541,0,0.10023866348448685,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516700,大数据ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516700.csv,2021-05-19,2026-05-12,1206,0,0.10062893081761004,2024-09-27,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159287,创业板综ETF博时,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159287.csv,2025-08-27,2026-05-12,167,1,0.20034692107545515,2026-03-17,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159138,工程机械ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159138.csv,2026-01-13,2026-05-12,76,0,0.05923694779116451,2026-02-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562700,汽车零部件ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562700.csv,2024-05-14,2026-05-12,483,0,0.09991235758106931,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516220,化工ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516220.csv,2021-03-10,2026-05-12,1252,0,0.09859154929577474,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563210,专精特新ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563210.csv,2025-01-24,2026-05-12,309,0,0.09990205680705178,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560210,农牧渔ETF景顺,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560210.csv,2026-03-20,2026-05-12,34,0,0.056782334384858024,2026-03-23,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159375,创业板50ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159375.csv,2025-01-10,2026-05-12,319,0,0.11266201395812547,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159831,金ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159831.csv,2022-04-07,2026-05-12,991,0,0.10001790830945556,2026-02-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159013,工业互联网ETF大成,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159013.csv,2026-04-28,2026-05-12,8,0,0.030541871921182295,2026-05-06,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589770,科创综指ETF招商,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589770.csv,2025-03-05,2026-05-12,287,0,0.12421052631578944,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561130,国货ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561130.csv,2021-10-18,2026-05-12,1106,0,0.10062893081761004,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588010,科创新材料ETF博时,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588010.csv,2022-10-26,2026-05-12,857,2,0.20084566596194509,2024-09-30,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515580,科技100ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515580.csv,2019-10-28,2026-05-12,1583,1,0.4871794871794871,2021-11-01,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515320,电子50ETF华安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515320.csv,2021-01-08,2026-05-12,1290,0,0.10075187969924815,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159835,创新药ETF建信,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159835.csv,2021-03-29,2026-05-12,1239,0,0.10085470085470094,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159195,石油ETF华安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159195.csv,2026-04-02,2026-05-12,25,0,0.0219780219780219,2026-05-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516800,智能制造ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516800.csv,2021-02-19,2026-05-12,1265,1,0.4920304920304921,2025-09-08,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159283,通用航空ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159283.csv,2025-08-21,2026-05-12,171,0,0.09971098265895972,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159178,消费电子ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159178.csv,2026-04-28,2026-05-12,8,0,0.04485981308411224,2026-05-11,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560630,机器人ETF万家,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560630.csv,2025-04-01,2026-05-12,268,0,0.09999999999999998,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560800,数字经济ETF鹏扬,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560800.csv,2022-01-07,2026-05-12,1048,0,0.10070671378091878,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159369,创业板50ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159369.csv,2025-08-21,2026-05-12,171,0,0.07861060329067637,2025-09-05,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563500,A500ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563500.csv,2024-12-02,2026-05-12,347,1,0.49747899159663866,2025-10-20,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159637,新能源车ETF东财,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159637.csv,2022-09-01,2026-05-12,890,0,0.10084033613445387,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516620,影视ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516620.csv,2021-11-05,2026-05-12,1092,0,0.10034305317324188,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159190,创业板新能源ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159190.csv,2026-03-30,2026-05-12,28,0,0.05335968379446654,2026-04-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516180,光伏ETF平安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516180.csv,2021-03-03,2026-05-12,1257,0,0.10000000000000009,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159538,信创ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159538.csv,2023-09-22,2026-05-12,631,0,0.10008857395925597,2024-10-11,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589250,科创芯片设计ETF浦银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589250.csv,2026-04-01,2026-05-12,26,0,0.07059736229635383,2026-05-06,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563550,A500增强ETF摩根,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563550.csv,2025-05-16,2026-05-12,239,0,0.038365304420350244,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159299,金融科技ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159299.csv,2025-09-11,2026-05-12,156,0,0.06435137895812049,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159761,新材料ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159761.csv,2021-12-13,2026-05-12,1066,0,0.10000000000000009,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159181,石油ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159181.csv,2026-03-19,2026-05-12,35,0,0.030303030303030276,2026-04-02,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159603,科创创业ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159603.csv,2022-06-08,2026-05-12,951,0,0.19955156950672648,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515460,红利质量ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515460.csv,2026-03-16,2026-05-12,38,0,0.03950103950103945,2026-03-23,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159192,家电ETF汇添富,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159192.csv,2026-04-30,2026-05-12,6,0,0.009671179883945946,2026-05-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560230,光伏ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560230.csv,2026-02-06,2026-05-12,58,0,0.047085201793722,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159527,云计算ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159527.csv,2024-02-01,2026-05-12,543,0,0.10013531799729358,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159606,中证500成长ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159606.csv,2021-12-29,2026-05-12,1054,0,0.0990099009900991,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159149,创业板新能源ETF工银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159149.csv,2026-01-20,2026-05-12,71,0,0.05577299412915848,2026-04-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159982,中证500ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159982.csv,2020-02-20,2026-05-12,1508,0,0.09665427509293689,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
560880,家电ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\560880.csv,2022-04-12,2026-05-12,988,0,0.09971711456859977,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159377,创业板医药ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159377.csv,2025-04-15,2026-05-12,258,0,0.054610564010743046,2026-01-05,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589270,科创100ETF前海开源,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589270.csv,2026-04-28,2026-05-12,8,0,0.02823315118397085,2026-05-11,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563570,金融科技ETF兴业,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563570.csv,2025-11-11,2026-05-12,119,0,0.0781853281853282,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589090,科创AIETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589090.csv,2025-08-27,2026-05-12,167,0,0.08483290488431883,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159187,创业板新能源ETF景顺,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159187.csv,2026-04-01,2026-05-12,26,0,0.0540806293018683,2026-04-29,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588140,科创200ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588140.csv,2025-10-15,2026-05-12,138,0,0.06463195691202861,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561090,A500增强ETF华安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561090.csv,2025-07-02,2026-05-12,207,0,0.06498194945848357,2025-08-25,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
517110,创新药ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\517110.csv,2021-09-30,2026-05-12,1113,0,0.10000000000000009,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
562860,疫苗ETF嘉实,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\562860.csv,2023-02-24,2026-05-12,776,0,0.10015408320493058,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589550,科创价值ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589550.csv,2025-07-28,2026-05-12,189,0,0.04920514761544281,2026-03-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515380,沪深300ETF泰康,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515380.csv,2020-03-23,2026-05-12,1486,0,0.10011918951132293,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159591,A50ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159591.csv,2024-03-18,2026-05-12,519,0,0.08939873417721522,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159858,创新药ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159858.csv,2021-03-25,2026-05-12,1241,0,0.10084033613445387,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589950,科创100ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589950.csv,2025-10-17,2026-05-12,136,0,0.059787849566055984,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159686,A100ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159686.csv,2023-07-19,2026-05-12,678,0,0.09921671018276768,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159153,消费电子ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159153.csv,2026-02-09,2026-05-12,57,0,0.06566200215285245,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159215,A500ETF平安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159215.csv,2025-04-07,2026-05-12,265,0,0.03811841038118402,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159148,石油ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159148.csv,2026-02-11,2026-05-12,55,0,0.10008340283569628,2026-03-03,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
563350,A50ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\563350.csv,2024-03-21,2026-05-12,516,0,0.08767123287671241,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
517090,央企共赢ETF国泰,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\517090.csv,2021-12-28,2026-05-12,1055,0,0.0877914951989025,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159330,沪深300ETF东财,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159330.csv,2024-08-19,2026-05-12,415,0,0.10022271714922049,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159597,创业板成长ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159597.csv,2024-05-27,2026-05-12,474,0,0.19999999999999996,2024-10-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159176,家电ETF华宝,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159176.csv,2026-04-03,2026-05-12,24,0,0.0295918367346939,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516190,传媒ETF华夏,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516190.csv,2021-09-17,2026-05-12,1120,0,0.10024154589371981,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588160,科创新材料ETF南方,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588160.csv,2022-10-26,2026-05-12,857,0,0.19999999999999996,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159708,红利ETF西部利得,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159708.csv,2021-07-02,2026-05-12,1175,0,0.10026041666666652,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
561660,通用航空ETF平安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\561660.csv,2025-11-10,2026-05-12,120,0,0.0999320190346702,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589500,科创综指ETF工银,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589500.csv,2025-03-03,2026-05-12,289,0,0.12473572938689215,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159820,中证500ETF天弘,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159820.csv,2020-08-24,2026-05-12,1382,0,0.10009354536950421,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159539,信创ETF广发,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159539.csv,2023-09-28,2026-05-12,626,0,0.10037878787878785,2024-10-09,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159500,中证500ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159500.csv,2025-08-29,2026-05-12,165,0,0.0507246376811592,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
589600,科创综指ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\589600.csv,2025-03-07,2026-05-12,285,0,0.12043010752688177,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159855,影视ETF银华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159855.csv,2021-02-26,2026-05-12,1260,0,0.09982332155477058,2026-02-10,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
515720,金融科技ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\515720.csv,2025-10-09,2026-05-12,142,0,0.06604747162022706,2026-01-12,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
516750,建材ETF富国,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\516750.csv,2021-11-05,2026-05-12,1092,0,0.10046367851622873,2025-07-21,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
159943,深证成指ETF大成,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\159943.csv,2019-01-02,2026-05-12,1781,1,0.914804304126759,2021-10-22,True,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
588410,科创创业人工智能ETF鹏华,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\588410.csv,2026-01-05,2026-05-12,82,0,0.08350100603621735,2026-04-08,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
510590,中证500ETF平安,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\510590.csv,2019-01-02,2026-05-12,1781,0,0.10000000000000009,2024-09-30,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
530180,上证180ETF易方达,akshare.fund_etf_hist_sina,unknown,legacy_cache,False,data\cache\530180.csv,2024-12-26,2026-05-12,329,0,0.06755373592630498,2025-04-07,False,warning_unknown_adjustment,legacy cache without metadata; adjustment cannot be confirmed
