symbol,name,factor_name,raw_value,normalized_value,weight,direction,weighted_score,factor_status,missing_policy,source,reason
159139,159139,volatility_20d,0.0204255977096663,0.1259058144,0.5,lower_better,0.0629529072,used,skip,strategy_signal,ok
159139,159139,max_drawdown_60d,-0.1395744680851065,0.3055153894,0.2,higher_better,0.0611030779,used,skip,strategy_signal,ok
159139,159139,avg_amount_20,47277918.55,0.2699591178,0.15,higher_better,0.0404938677,used,skip,strategy_signal,ok
159139,159139,data_completeness,0.7583333333333333,0.756302521,0.15,higher_better,0.1134453782,used,skip,strategy_signal,ok
159139,159139,tracking_error,,,0.2,lower_better,,source_unavailable,skip,etf_metrics,source unavailable: etf_metrics
159139,159139,relative_return_60d,,,0.2,higher_better,,source_unavailable,skip,etf_metrics,source unavailable: etf_metrics
159139,159139,fund_size,,,0.1,higher_better,,disabled,skip,etf_metadata,factor disabled by config
159139,159139,management_fee,,,0.1,lower_better,,disabled,skip,etf_metadata,factor disabled by config
159139,159139,discount_premium,,,0.1,lower_better,,source_unavailable,skip,etf_metrics,source unavailable: etf_metrics
159140,159140,momentum_20d,0.2991840435176791,1.0,0.3,higher_better,0.3,used,skip,strategy_signal,ok
159140,159140,momentum_60d,0.2175021240441801,1.0,0.45,higher_better,0.45,used,skip,strategy_signal,ok
159140,159140,momentum_120d,,,0.25,higher_better,,insufficient_coverage,skip,strategy_signal,coverage 0.0800 < required 0.2000
159140,159140,volatility_20d,0.0204330801024104,0.1253882766,0.5,lower_better,0.0626941383,used,skip,strategy_signal,ok
159140,159140,max_drawdown_60d,-0.1397121083827265,0.3048305287,0.2,higher_better,0.0609661057,used,skip,strategy_signal,ok
159140,159140,avg_amount_20,69269711.8,0.4036371068,0.15,higher_better,0.060545566,used,skip,strategy_signal,ok
159140,159140,data_completeness,0.7666666666666667,0.7647058824,0.15,higher_better,0.1147058824,used,skip,strategy_signal,ok
159140,159140,tracking_error,,,0.2,lower_better,,source_unavailable,skip,etf_metrics,source unavailable: etf_metrics
159140,159140,relative_return_60d,,,0.2,higher_better,,source_unavailable,skip,etf_metrics,source unavailable: etf_metrics
159140,159140,fund_size,,,0.1,higher_better,,disabled,skip,etf_metadata,factor disabled by config
159140,159140,management_fee,,,0.1,lower_better,,disabled,skip,etf_metadata,factor disabled by config
159140,159140,discount_premium,,,0.1,lower_better,,source_unavailable,skip,etf_metrics,source unavailable: etf_metrics
